Player,Team,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,PlayerID
Christian Braun,DEN,SG,22.0,82.0,4.0,20.182926829268293,2.707317073170732,5.890243902439025,0.46,0.7682926829268293,2.0,0.384,1.9390243902439024,3.890243902439024,0.498,1.1341463414634143,1.6341463414634143,0.694,0.9634146341463414,2.768292682926829,3.731707317073171,1.6097560975609757,0.5121951219512195,0.4268292682926829,0.6707317073170732,1.670731707317073,7.317073170731708,3089640.0,279
Paul Reed,PHI,C,24.0,82.0,24.0,19.390243902439025,3.158536585365854,5.853658536585366,0.54,0.2560975609756097,0.6951219512195121,0.368,2.902439024390244,5.158536585365853,0.563,0.7439024390243902,1.0365853658536586,0.718,2.3536585365853657,3.597560975609756,5.951219512195122,1.329268292682927,0.8170731707317073,1.024390243902439,0.8170731707317073,2.414634146341464,7.317073170731708,7723000.0,280
Amen Thompson,HOU,SF,21.0,62.0,23.0,22.387096774193548,3.85483870967742,7.193548387096774,0.536,0.1290322580645161,0.935483870967742,0.138,3.725806451612903,6.258064516129032,0.595,1.7096774193548387,2.5,0.684,2.3870967741935485,4.209677419354839,6.596774193548387,2.629032258064516,1.2580645161290325,0.6129032258064516,1.4516129032258065,2.274193548387097,9.548387096774194,9249960.0,281
Marcus Sasser,DET,PG,23.0,71.0,11.0,19.028169014084508,3.084507042253521,7.211267605633803,0.428,1.267605633802817,3.380281690140845,0.375,1.816901408450704,3.8309859154929575,0.474,0.8169014084507042,0.9295774647887324,0.879,0.1549295774647887,1.6056338028169015,1.7605633802816902,3.323943661971831,0.6197183098591549,0.1690140845070422,1.267605633802817,1.4507042253521127,8.253521126760564,2755080.0,282
Marvin Bagley III,WAS,C,24.0,50.0,25.0,21.06,4.78,8.16,0.586,0.18,0.46,0.391,4.6,7.7,0.597,1.92,2.52,0.762,2.6,3.64,6.24,1.1,0.4,0.66,1.18,1.62,11.66,12500000.0,283
Isaiah Hartenstein,NYK,C,25.0,75.0,49.0,25.28,3.1333333333333333,4.866666666666666,0.644,0.0133333333333333,0.04,0.333,3.12,4.826666666666667,0.646,1.48,2.0933333333333333,0.707,3.2533333333333334,5.093333333333334,8.346666666666666,2.506666666666667,1.16,1.1333333333333333,1.24,2.8,7.76,30000000.0,284
Dorian Finney-Smith,BRK,PF,30.0,68.0,56.0,28.44117647058824,3.161764705882353,7.514705882352941,0.421,1.7205882352941178,4.941176470588236,0.348,1.4411764705882353,2.573529411764706,0.56,0.4852941176470588,0.6764705882352942,0.717,1.6029411764705883,3.0588235294117645,4.661764705882353,1.5735294117647058,0.8235294117647058,0.5588235294117647,0.8676470588235294,2.2058823529411766,8.529411764705882,14924167.0,285
Cam Whitmore,HOU,SF,19.0,47.0,2.0,18.72340425531915,4.51063829787234,9.936170212765957,0.454,1.680851063829787,4.680851063829787,0.359,2.8297872340425534,5.25531914893617,0.538,1.6170212765957446,2.382978723404255,0.679,0.9361702127659576,2.893617021276596,3.8297872340425534,0.7021276595744681,0.6382978723404256,0.3617021276595745,0.9787234042553192,1.3617021276595744,12.319148936170214,3379080.0,286
Cameron Payne,PHI,PG,29.0,78.0,10.0,16.71794871794872,2.6666666666666665,6.166666666666667,0.432,1.3333333333333333,3.423076923076923,0.39,1.3333333333333333,2.743589743589744,0.486,0.7435897435897436,0.8589743589743589,0.866,0.2692307692307692,1.2307692307692308,1.5,2.628205128205128,0.5384615384615384,0.141025641025641,0.8461538461538461,1.6153846153846154,7.410256410256411,2087519.0,287
Al Horford,BOS,C,37.0,65.0,33.0,26.76923076923077,3.292307692307692,6.446153846153846,0.511,1.6615384615384616,3.969230769230769,0.419,1.6307692307692307,2.476923076923077,0.658,0.4,0.4615384615384615,0.867,1.2615384615384615,5.092307692307692,6.3538461538461535,2.5846153846153848,0.5846153846153846,0.953846153846154,0.7384615384615385,1.4307692307692308,8.646153846153846,9500000.0,288
Miles McBride,NYK,PG,23.0,68.0,14.0,19.529411764705884,3.014705882352941,6.676470588235294,0.452,1.6029411764705883,3.911764705882353,0.41,1.411764705882353,2.764705882352941,0.511,0.6323529411764706,0.7352941176470589,0.86,0.4558823529411764,1.0147058823529411,1.4705882352941178,1.6764705882352942,0.7352941176470589,0.1029411764705882,0.4411764705882353,1.588235294117647,8.264705882352942,4710144.0,289
Onyeka Okongwu,ATL,C,23.0,55.0,8.0,25.545454545454547,4.054545454545455,6.636363636363637,0.611,0.4181818181818181,1.2545454545454546,0.333,3.636363636363636,5.381818181818182,0.676,1.6727272727272726,2.109090909090909,0.793,2.636363636363636,4.2,6.836363636363636,1.3454545454545457,0.4727272727272727,1.0909090909090908,0.8181818181818182,2.9454545454545453,10.2,14000000.0,290
Cason Wallace,OKC,SG,20.0,82.0,13.0,20.634146341463413,2.6463414634146343,5.390243902439025,0.491,1.195121951219512,2.8536585365853657,0.419,1.451219512195122,2.5365853658536586,0.572,0.3536585365853658,0.4512195121951219,0.784,0.6341463414634146,1.646341463414634,2.2804878048780486,1.4634146341463414,0.926829268292683,0.4512195121951219,0.5487804878048781,1.5731707317073171,6.841463414634147,5555880.0,291
Dalano Banton,POR,PG,24.0,54.0,9.0,19.38888888888889,3.740740740740741,9.25925925925926,0.404,1.0925925925925926,3.685185185185185,0.296,2.6481481481481484,5.574074074074074,0.475,1.7407407407407407,2.2222222222222223,0.783,0.7592592592592593,2.537037037037037,3.2962962962962963,2.351851851851852,0.6111111111111112,0.3703703703703703,1.4259259259259258,1.1851851851851851,10.314814814814817,2196970.0,292
Ausar Thompson,DET,SF,21.0,63.0,38.0,25.126984126984127,3.6825396825396814,7.619047619047619,0.483,0.3333333333333333,1.7936507936507935,0.186,3.3492063492063493,5.825396825396825,0.575,1.126984126984127,1.8888888888888888,0.597,2.0476190476190474,4.333333333333333,6.380952380952381,1.9047619047619049,1.0793650793650793,0.9365079365079364,1.3333333333333333,2.7777777777777777,8.825396825396826,8376000.0,293
Jakob Poeltl,TOR,C,28.0,50.0,50.0,26.38,4.96,7.56,0.656,0.0,0.0,,4.96,7.56,0.656,1.18,2.14,0.551,2.92,5.66,8.58,2.54,0.7,1.52,1.54,2.98,11.1,19500000.0,294
Aaron Wiggins,OKC,SG,25.0,78.0,4.0,15.743589743589745,2.717948717948718,4.833333333333333,0.562,0.7948717948717948,1.6153846153846154,0.492,1.9230769230769231,3.217948717948718,0.598,0.717948717948718,0.9102564102564102,0.789,0.7692307692307693,1.6153846153846154,2.3846153846153846,1.1025641025641026,0.717948717948718,0.2435897435897435,0.717948717948718,1.1666666666666667,6.948717948717949,10514017.0,295
Trayce Jackson-Davis,GSW,PF,23.0,68.0,16.0,16.61764705882353,3.426470588235294,4.882352941176471,0.702,0.0,0.0147058823529411,0.0,3.426470588235294,4.867647058823529,0.704,1.088235294117647,1.9411764705882355,0.561,1.9852941176470589,3.0294117647058822,5.014705882352941,1.2058823529411764,0.4264705882352941,1.1176470588235294,0.7205882352941176,1.588235294117647,7.9411764705882355,1891857.0,296
Moses Moody,GSW,SG,21.0,66.0,9.0,17.515151515151516,2.9393939393939394,6.363636363636363,0.462,1.0909090909090908,3.0303030303030303,0.36,1.8484848484848484,3.333333333333333,0.555,1.106060606060606,1.4090909090909092,0.785,0.9848484848484848,1.9848484848484849,2.9696969696969697,0.8636363636363636,0.6363636363636364,0.3636363636363636,0.6666666666666666,1.3636363636363635,8.075757575757576,5803269.0,297
Chris Paul,GSW,PG,38.0,58.0,18.0,26.39655172413793,3.5517241379310347,8.051724137931034,0.441,1.3448275862068966,3.6206896551724137,0.371,2.206896551724138,4.431034482758621,0.498,0.7413793103448276,0.896551724137931,0.827,0.3103448275862069,3.5689655172413794,3.8793103448275854,6.775862068965517,1.206896551724138,0.1034482758620689,1.3103448275862069,1.862068965517241,9.189655172413794,10460000.0,298
Bilal Coulibaly,WAS,SF,19.0,63.0,15.0,27.22222222222222,2.984126984126984,6.857142857142857,0.435,1.0158730158730158,2.9365079365079363,0.346,1.968253968253968,3.920634920634921,0.502,1.4603174603174602,2.0793650793650795,0.702,0.8888888888888888,3.1746031746031744,4.063492063492063,1.746031746031746,0.9047619047619048,0.7619047619047619,1.380952380952381,2.1746031746031744,8.444444444444445,6945240.0,299
Peyton Watson,DEN,SF,21.0,80.0,4.0,18.6,2.6,5.5875,0.465,0.5625,1.9,0.296,2.0375,3.6875,0.553,0.8875,1.325,0.67,0.7,2.525,3.225,1.075,0.525,1.1,0.725,1.7875,6.65,2413560.0,300
Jaden Hardy,DAL,SG,21.0,73.0,7.0,13.547945205479452,2.671232876712329,6.561643835616438,0.407,1.1095890410958904,3.068493150684932,0.362,1.5616438356164384,3.493150684931507,0.447,0.8082191780821918,1.0410958904109588,0.776,0.273972602739726,1.5205479452054795,1.7945205479452055,1.4931506849315068,0.3013698630136986,0.0547945205479452,0.8493150684931506,1.095890410958904,7.260273972602739,2019699.0,301
Toumani Camara,POR,PF,23.0,70.0,49.0,24.84285714285714,2.8142857142857145,6.257142857142857,0.45,0.8285714285714286,2.4571428571428573,0.337,1.985714285714285,3.8,0.523,1.0714285714285714,1.4142857142857144,0.758,1.985714285714285,2.914285714285714,4.9,1.2428571428571429,0.9428571428571428,0.4714285714285714,1.2,2.4857142857142858,7.528571428571428,1891857.0,302
LaMelo Ball,CHO,PG,22.0,22.0,22.0,32.31818181818182,8.318181818181818,19.227272727272727,0.433,3.1818181818181817,8.954545454545455,0.355,5.136363636363637,10.272727272727272,0.5,4.090909090909091,4.727272727272728,0.865,1.318181818181818,3.8181818181818175,5.136363636363637,8.0,1.818181818181818,0.1818181818181818,3.772727272727273,3.590909090909091,23.90909090909091,35147000.0,303
Jordan Hawkins,NOP,SG,21.0,67.0,10.0,17.313432835820894,2.5970149253731343,6.8059701492537314,0.382,1.626865671641791,4.447761194029851,0.366,0.9701492537313432,2.3582089552238807,0.411,1.0,1.1940298507462686,0.838,0.4328358208955223,1.7761194029850746,2.208955223880597,1.044776119402985,0.2835820895522388,0.1044776119402985,0.5970149253731343,1.0746268656716418,7.82089552238806,4525680.0,304
Vince Williams Jr.,MEM,SG,23.0,52.0,33.0,27.615384615384617,3.25,7.288461538461538,0.446,1.5192307692307692,4.019230769230769,0.378,1.7307692307692308,3.269230769230769,0.529,2.0,2.5,0.8,1.1346153846153846,4.4423076923076925,5.576923076923077,3.3653846153846154,0.903846153846154,0.6538461538461539,1.7692307692307692,2.5961538461538463,10.01923076923077,2120693.0,305
Walker Kessler,UTA,C,22.0,64.0,22.0,23.328125,3.578125,5.46875,0.654,0.0625,0.296875,0.211,3.515625,5.171875,0.68,0.875,1.453125,0.602,2.578125,4.9375,7.515625,0.9375,0.46875,2.40625,1.03125,2.0625,8.09375,2965920.0,306
Dario Šarić,GSW,C,29.0,64.0,9.0,17.15625,2.828125,6.0625,0.466,1.15625,3.078125,0.376,1.671875,2.984375,0.56,1.234375,1.453125,0.849,1.140625,3.28125,4.421875,2.25,0.484375,0.15625,1.21875,1.75,8.046875,5168000.0,307
Aaron Holiday,HOU,PG,27.0,78.0,1.0,16.26923076923077,2.3846153846153846,5.346153846153846,0.446,1.0769230769230769,2.782051282051282,0.387,1.3076923076923077,2.5641025641025643,0.51,0.7435897435897436,0.8076923076923077,0.921,0.2948717948717949,1.2820512820512822,1.5769230769230769,1.794871794871795,0.5384615384615384,0.0769230769230769,0.6794871794871795,1.6025641025641026,6.589743589743589,4668000.0,308
Gradey Dick,TOR,SG,20.0,60.0,17.0,21.133333333333333,3.15,7.416666666666667,0.425,1.4666666666666666,4.016666666666667,0.365,1.6833333333333331,3.4,0.495,0.7333333333333333,0.85,0.863,0.45,1.75,2.2,1.1333333333333333,0.5666666666666667,0.0333333333333333,0.8333333333333334,1.45,8.5,4763760.0,309
Shaedon Sharpe,POR,SG,20.0,32.0,25.0,33.09375,5.5,13.5625,0.406,1.875,5.625,0.333,3.625,7.9375,0.457,3.0625,3.71875,0.824,1.3125,3.6875,5.0,2.9375,0.875,0.375,2.25,2.75,15.9375,6614160.0,310
Jeff Green,HOU,PF,37.0,78.0,6.0,16.756410256410255,2.141025641025641,4.6923076923076925,0.456,0.6794871794871795,2.051282051282051,0.331,1.4615384615384617,2.641025641025641,0.553,1.564102564102564,1.9102564102564104,0.819,0.5897435897435898,1.6923076923076923,2.282051282051282,0.8974358974358975,0.2051282051282051,0.3974358974358974,0.5897435897435898,1.2820512820512822,6.5256410256410255,9600000.0,311
Kyle Anderson,MIN,PF,30.0,79.0,10.0,22.55696202531645,2.518987341772152,5.481012658227848,0.46,0.1392405063291139,0.6075949367088608,0.229,2.3797468354430378,4.873417721518988,0.488,1.2278481012658229,1.7341772151898731,0.708,0.759493670886076,2.6962025316455698,3.4556962025316458,4.189873417721519,0.8987341772151899,0.5949367088607594,1.1518987341772151,1.620253164556962,6.405063291139241,8780488.0,312
Julian Champagnie,SAS,SF,22.0,74.0,59.0,19.83783783783784,2.216216216216216,5.4324324324324325,0.408,1.364864864864865,3.743243243243243,0.365,0.8513513513513513,1.6891891891891893,0.504,1.0135135135135136,1.2432432432432432,0.815,0.5675675675675675,2.216216216216216,2.783783783783784,1.391891891891892,0.6486486486486487,0.5675675675675675,0.7702702702702703,1.0405405405405406,6.8108108108108105,3000000.0,313
Isaiah Stewart,DET,PF,22.0,46.0,45.0,30.93478260869565,4.043478260869565,8.304347826086957,0.487,1.4565217391304348,3.804347826086957,0.383,2.5869565217391304,4.5,0.575,1.391304347826087,1.8478260869565213,0.753,1.608695652173913,5.021739130434782,6.630434782608695,1.5869565217391304,0.3695652173913043,0.8260869565217391,1.434782608695652,2.152173913043478,10.934782608695652,15000000.0,314
Zach LaVine,CHI,SG,28.0,25.0,23.0,34.88,6.8,15.04,0.452,2.36,6.76,0.349,4.44,8.28,0.536,3.52,4.12,0.854,0.32,4.84,5.16,3.92,0.84,0.32,2.08,2.28,19.48,43031940.0,315
Kyle Lowry,PHI,PG,37.0,60.0,55.0,28.166666666666668,2.716666666666667,6.283333333333333,0.432,1.6333333333333333,4.166666666666667,0.392,1.0833333333333333,2.1166666666666667,0.512,1.05,1.25,0.84,0.5666666666666667,2.6666666666666665,3.2333333333333334,4.216666666666667,0.9833333333333332,0.35,1.4166666666666667,2.433333333333333,8.116666666666667,2087519.0,316
Kevin Love,MIA,PF,35.0,55.0,5.0,16.8,2.872727272727273,6.527272727272727,0.44,1.5272727272727271,4.4363636363636365,0.344,1.3454545454545457,2.090909090909091,0.643,1.5454545454545454,1.963636363636364,0.787,1.0727272727272728,5.072727272727272,6.1454545454545455,2.090909090909091,0.3272727272727272,0.1818181818181818,0.8727272727272727,1.7636363636363637,8.818181818181818,3850000.0,317
Sam Merrill,CLE,SG,27.0,61.0,1.0,17.524590163934427,2.5901639344262297,6.442622950819672,0.402,2.344262295081968,5.80327868852459,0.404,0.2459016393442623,0.639344262295082,0.385,0.4262295081967213,0.4590163934426229,0.929,0.360655737704918,1.6065573770491803,1.9672131147540983,1.7704918032786885,0.3114754098360656,0.0655737704918032,0.3114754098360656,1.180327868852459,7.950819672131147,2164993.0,318
Dereck Lively II,DAL,C,19.0,55.0,42.0,23.527272727272727,4.0181818181818185,5.381818181818182,0.747,0.0,0.0363636363636363,0.0,4.0181818181818185,5.345454545454546,0.752,0.7454545454545455,1.4727272727272729,0.506,2.4545454545454546,4.418181818181818,6.872727272727273,1.0909090909090908,0.6545454545454545,1.4,0.9090909090909092,2.618181818181818,8.781818181818181,5014560.0,319
Draymond Green,GSW,PF,33.0,55.0,52.0,27.09090909090909,3.363636363636364,6.763636363636364,0.497,0.9272727272727272,2.345454545454545,0.395,2.4363636363636365,4.418181818181818,0.551,0.9818181818181818,1.3454545454545457,0.73,1.3818181818181818,5.854545454545455,7.236363636363636,6.036363636363636,1.0,0.8545454545454545,2.4545454545454546,3.018181818181818,8.636363636363637,24107143.0,320
Josh Green,DAL,SG,23.0,57.0,33.0,26.403508771929825,3.1403508771929824,6.56140350877193,0.479,1.263157894736842,3.280701754385965,0.385,1.8771929824561404,3.280701754385965,0.572,0.6842105263157895,1.0,0.684,0.7017543859649122,2.526315789473684,3.2280701754385963,2.280701754385965,0.8245614035087719,0.1578947368421052,1.0526315789473684,1.8771929824561404,8.228070175438596,12654321.0,321
Naji Marshall,NOP,SF,26.0,66.0,1.0,19.045454545454547,2.575757575757576,5.5606060606060606,0.463,0.8787878787878788,2.272727272727273,0.387,1.696969696969697,3.287878787878788,0.516,1.0303030303030305,1.303030303030303,0.791,0.803030303030303,2.833333333333333,3.636363636363636,1.93939393939394,0.7424242424242424,0.1818181818181818,0.9848484848484848,1.378787878787879,7.0606060606060606,8571429.0,322
Amir Coffey,LAC,SF,26.0,70.0,13.0,20.857142857142858,2.3714285714285714,5.0285714285714285,0.472,1.0,2.628571428571429,0.38,1.3714285714285714,2.4,0.571,0.8714285714285714,1.0142857142857142,0.859,0.4142857142857143,1.7,2.1142857142857143,1.0857142857142856,0.5857142857142857,0.2,0.4714285714285714,1.457142857142857,6.614285714285714,3938271.0,323
Ochai Agbaji,TOR,SG,23.0,78.0,28.0,21.03846153846154,2.282051282051282,5.551282051282051,0.411,0.7948717948717948,2.7051282051282053,0.294,1.4871794871794872,2.8461538461538463,0.523,0.4743589743589743,0.717948717948718,0.661,0.9487179487179488,1.8205128205128205,2.769230769230769,1.064102564102564,0.6025641025641025,0.5641025641025641,0.8205128205128205,1.5,5.833333333333333,4310280.0,324
James Wiseman,DET,C,22.0,63.0,6.0,17.317460317460316,2.9682539682539684,4.841269841269841,0.613,0.0,0.0317460317460317,0.0,2.9682539682539684,4.809523809523809,0.617,1.1428571428571428,1.619047619047619,0.706,1.746031746031746,3.5873015873015874,5.333333333333333,0.8571428571428571,0.1904761904761904,0.6190476190476191,1.0476190476190477,2.238095238095238,7.079365079365079,2237691.0,325
Trendon Watford,BRK,PF,23.0,63.0,2.0,13.587301587301589,2.603174603174604,4.936507936507937,0.527,0.4285714285714285,1.0793650793650793,0.397,2.1746031746031744,3.857142857142857,0.564,1.2222222222222223,1.5396825396825398,0.794,0.8253968253968254,2.253968253968254,3.0793650793650795,1.2857142857142858,0.365079365079365,0.3015873015873015,1.0,1.6825396825396826,6.857142857142857,2726603.0,326
Luke Kennard,MEM,SG,27.0,39.0,22.0,25.615384615384617,3.615384615384616,8.076923076923077,0.448,2.743589743589744,6.102564102564102,0.45,0.8717948717948718,1.9743589743589745,0.442,1.0256410256410255,1.1538461538461535,0.889,0.282051282051282,2.6153846153846154,2.8974358974358974,3.4871794871794872,0.5128205128205128,0.0512820512820512,1.3846153846153846,1.0,11.0,14763636.0,327
Patrick Williams,CHI,PF,22.0,43.0,30.0,27.302325581395348,3.697674418604651,8.348837209302326,0.443,1.372093023255814,3.441860465116279,0.399,2.3255813953488373,4.906976744186046,0.474,1.2093023255813953,1.5348837209302326,0.788,1.069767441860465,2.7906976744186047,3.86046511627907,1.5348837209302326,0.9302325581395348,0.7674418604651163,1.3255813953488371,2.0232558139534884,9.976744186046512,18000000.0,328
Pat Connaughton,MIL,SF,31.0,76.0,3.0,22.05263157894737,1.986842105263158,4.565789473684211,0.435,1.0789473684210529,3.131578947368421,0.345,0.9078947368421052,1.4342105263157894,0.633,0.5789473684210527,0.7631578947368421,0.759,0.6710526315789473,2.473684210526316,3.144736842105264,2.1184210526315788,0.5263157894736842,0.25,0.6447368421052632,1.3026315789473684,5.631578947368421,9423869.0,329
Dante Exum,DAL,PG,28.0,55.0,17.0,19.78181818181818,2.9272727272727272,5.490909090909091,0.533,0.9636363636363636,1.963636363636364,0.491,1.963636363636364,3.527272727272728,0.557,0.9636363636363636,1.2363636363636363,0.779,0.4545454545454545,2.2545454545454544,2.709090909090909,2.8545454545454545,0.4,0.0909090909090909,0.8909090909090909,1.5454545454545454,7.781818181818182,3150000.0,330
Josh Richardson,MIA,SG,30.0,43.0,6.0,25.65116279069768,3.581395348837209,8.069767441860465,0.444,1.5348837209302326,4.418604651162791,0.347,2.046511627906977,3.651162790697674,0.561,1.186046511627907,1.255813953488372,0.944,0.4186046511627907,2.395348837209302,2.813953488372093,2.441860465116279,0.5581395348837209,0.3255813953488372,0.8372093023255814,1.7674418604651163,9.883720930232558,3051153.0,331
David Roddy,PHO,PF,22.0,65.0,13.0,18.107692307692307,2.5384615384615383,6.292307692307692,0.403,0.7384615384615385,2.523076923076923,0.293,1.8,3.769230769230769,0.478,0.7230769230769231,1.0461538461538462,0.691,0.8153846153846154,2.4307692307692306,3.246153846153846,1.2307692307692308,0.4153846153846154,0.1692307692307692,0.8769230769230769,1.1076923076923078,6.538461538461538,2847240.0,332
Vasilije Micić,CHO,PG,30.0,60.0,21.0,19.6,2.65,6.166666666666667,0.43,0.7166666666666667,2.566666666666667,0.279,1.933333333333333,3.6,0.537,1.0166666666666666,1.25,0.813,0.2333333333333333,1.2333333333333334,1.4666666666666666,4.366666666666666,0.5166666666666667,0.1166666666666666,1.65,1.1333333333333333,7.033333333333333,7723000.0,333
De'Anthony Melton,PHI,SG,25.0,38.0,33.0,26.92105263157895,3.657894736842105,9.473684210526317,0.386,2.026315789473684,5.631578947368421,0.36,1.631578947368421,3.842105263157895,0.425,1.736842105263158,2.0789473684210527,0.835,0.7368421052631579,2.973684210526316,3.710526315789474,3.0,1.5789473684210529,0.4210526315789473,1.0263157894736843,2.210526315789474,11.078947368421051,12822000.0,334
Ziaire Williams,MEM,SF,22.0,51.0,15.0,20.352941176470587,2.9411764705882355,7.411764705882353,0.397,1.1372549019607845,3.7058823529411766,0.307,1.803921568627451,3.7058823529411766,0.487,1.2156862745098038,1.4705882352941178,0.827,0.6862745098039216,2.843137254901961,3.5294117647058822,1.4705882352941178,0.7058823529411765,0.1764705882352941,1.2941176470588236,1.6666666666666667,8.235294117647058,6133005.0,335
Trey Lyles,SAC,PF,28.0,58.0,0.0,19.96551724137931,2.4655172413793105,5.5344827586206895,0.445,1.4482758620689655,3.775862068965517,0.384,1.0172413793103448,1.7586206896551724,0.578,0.8448275862068966,1.206896551724138,0.7,1.0517241379310345,3.3793103448275863,4.431034482758621,1.2413793103448276,0.293103448275862,0.3275862068965517,0.6551724137931034,1.4827586206896552,7.224137931034483,8000000.0,336
Day'Ron Sharpe,BRK,C,22.0,61.0,1.0,15.098360655737704,2.7540983606557377,4.819672131147541,0.571,0.0655737704918032,0.2459016393442623,0.267,2.6885245901639343,4.573770491803279,0.588,1.2295081967213115,2.0163934426229506,0.61,2.639344262295082,3.737704918032787,6.377049180327869,1.3934426229508197,0.3934426229508196,0.7213114754098361,1.147540983606557,2.1475409836065573,6.80327868852459,3989122.0,337
Haywood Highsmith,MIA,PF,27.0,66.0,26.0,20.69696969696969,2.3181818181818183,4.984848484848484,0.465,1.1515151515151516,2.909090909090909,0.396,1.1666666666666667,2.075757575757576,0.562,0.3484848484848485,0.5454545454545454,0.639,0.9848484848484848,2.196969696969697,3.1818181818181817,1.0606060606060606,0.803030303030303,0.4545454545454545,0.5151515151515151,1.7727272727272727,6.136363636363637,5200000.0,338
Jose Alvarado,NOP,PG,25.0,56.0,0.0,18.357142857142858,2.5357142857142856,6.160714285714286,0.412,1.3928571428571428,3.696428571428572,0.377,1.1428571428571428,2.4642857142857144,0.464,0.625,0.9285714285714286,0.673,0.4464285714285714,1.8392857142857144,2.2857142857142856,2.0892857142857144,1.0535714285714286,0.2678571428571428,0.7142857142857143,1.5892857142857142,7.089285714285714,1988598.0,339
Jonathan Isaac,ORL,PF,26.0,58.0,2.0,15.758620689655173,2.5172413793103448,4.931034482758621,0.51,0.7241379310344828,1.9310344827586208,0.375,1.793103448275862,3.0,0.598,1.0172413793103448,1.4137931034482758,0.72,1.2586206896551724,3.2241379310344827,4.482758620689655,0.5172413793103449,0.7413793103448276,1.206896551724138,0.4655172413793103,1.103448275862069,6.775862068965517,25000000.0,340
Isaiah Jackson,IND,C,22.0,59.0,3.0,13.067796610169491,2.6271186440677967,3.9491525423728815,0.665,0.0,0.0677966101694915,0.0,2.6271186440677967,3.8813559322033897,0.677,1.2372881355932204,1.728813559322034,0.716,1.5932203389830508,2.440677966101695,4.033898305084746,0.847457627118644,0.576271186440678,1.0338983050847457,0.6610169491525424,2.3220338983050848,6.491525423728813,4435381.0,341
Tre Mann,CHO,PG,22.0,41.0,28.0,24.07317073170732,3.5365853658536586,7.7073170731707314,0.459,1.146341463414634,3.073170731707317,0.373,2.3902439024390243,4.634146341463414,0.516,1.0975609756097562,1.4390243902439024,0.763,0.4878048780487805,3.1463414634146343,3.634146341463415,4.024390243902439,1.2439024390243902,0.073170731707317,1.5853658536585369,1.170731707317073,9.317073170731708,4908373.0,342
Jake LaRavia,MEM,PF,22.0,35.0,6.0,23.02857142857143,3.3714285714285714,8.657142857142857,0.389,1.5142857142857142,4.457142857142857,0.34,1.8571428571428568,4.2,0.442,2.571428571428572,3.1142857142857143,0.826,1.457142857142857,2.2,3.657142857142857,1.6571428571428573,0.8285714285714286,0.3428571428571428,1.2857142857142858,1.9714285714285715,10.82857142857143,3352680.0,343
Davion Mitchell,SAC,PG,25.0,72.0,4.0,15.291666666666666,2.0277777777777777,4.486111111111111,0.452,0.7916666666666666,2.1944444444444446,0.361,1.2361111111111112,2.2916666666666665,0.539,0.4166666666666667,0.5833333333333334,0.714,0.2638888888888889,1.0555555555555556,1.3194444444444444,1.8611111111111112,0.2361111111111111,0.0416666666666666,0.5972222222222222,1.1805555555555556,5.263888888888889,6451077.0,344
Kris Murray,POR,SF,23.0,62.0,29.0,21.741935483870968,2.338709677419355,5.903225806451613,0.396,0.7903225806451613,2.9516129032258065,0.268,1.5483870967741935,2.9516129032258065,0.525,0.5967741935483871,0.9032258064516128,0.661,1.3709677419354838,2.2419354838709675,3.612903225806452,1.2903225806451613,0.8548387096774194,0.3387096774193548,0.8870967741935484,1.4838709677419355,6.064516129032258,2990040.0,345
Daniel Theis,LAC,C,31.0,60.0,3.0,16.916666666666668,2.6,4.883333333333334,0.532,0.4333333333333333,1.1833333333333331,0.366,2.1666666666666665,3.7,0.586,0.6333333333333333,0.8333333333333334,0.76,1.4166666666666667,2.65,4.066666666666666,1.0166666666666666,0.35,0.85,0.7,2.1166666666666667,6.266666666666667,2087519.0,346
Gary Harris,ORL,SG,29.0,54.0,27.0,24.01851851851852,2.425925925925926,5.5,0.441,1.4074074074074074,3.796296296296296,0.371,1.0185185185185186,1.7037037037037035,0.598,0.6296296296296297,0.8333333333333334,0.756,0.4444444444444444,1.2407407407407407,1.6851851851851851,1.6111111111111112,0.9074074074074074,0.2592592592592592,0.5740740740740741,1.6851851851851851,6.888888888888889,7500000.0,347
Jordan Goodwin,MEM,PG,25.0,57.0,12.0,18.50877192982456,2.473684210526316,6.701754385964913,0.369,0.7368421052631579,2.473684210526316,0.298,1.736842105263158,4.228070175438597,0.411,0.7719298245614035,1.0350877192982455,0.746,1.543859649122807,2.894736842105264,4.43859649122807,2.719298245614035,0.8421052631578947,0.3157894736842105,0.9824561403508772,1.3333333333333333,6.456140350877193,325590.0,348
Quentin Grimes,DET,SG,23.0,51.0,18.0,20.09803921568628,2.392156862745098,6.431372549019608,0.372,1.588235294117647,4.705882352941177,0.338,0.803921568627451,1.7254901960784317,0.466,0.6666666666666666,0.8823529411764706,0.756,0.2941176470588235,1.6666666666666667,1.96078431372549,1.2941176470588236,0.6862745098039216,0.1372549019607843,0.5490196078431373,1.4705882352941178,7.03921568627451,4296682.0,349
